grade,substandard_description,substandard_id,direct_instructions,match_confidence,similarity_score,llm_explanation
4,Recognize that angle measure is additive and determine unknown angles by decomposing angles into non-overlapping parts and solving addition or subtraction equations in diagrams and real-world contexts.,CCSS.MATH.CONTENT.4.MD.C.7+1,Skill: Geometry | Problem Type: Define degree/measure angles using a protractor | Sequence: 4,Low,0.257,
4,Solve word problems involving unknown angles.,CCSS.MATH.CONTENT.4.MD.C.7+2,Skill: Geometry | Problem Type: Construct angles using a protractor | Sequence: 5,Very Low,0.200,
4,Identify parallel and perpendicular lines.,CCSS.MATH.CONTENT.4.G.A.1+2,"Skill: Decimals | Problem Type: Column alignment: adding tenths, hundredths, and whole numerals | Sequence: 5",Very Low,0.118,
5,Use place value understanding to round decimals to any place.,CCSS.MATH.CONTENT.5.NBT.A.4+2,Skill: Decimals | Problem Type: Rounding off decimals | Sequence: 5,Low,0.266,
4,"Identify and classify quadrilaterals as parallelograms, rhombi, trapezoids, or non-parallelograms using their defining properties.",CCSS.MATH.CONTENT.4.G.A.2+1,Skill: Decimals | Problem Type: Writing tenths and hundredths | Sequence: 2,Very Low,0.104,
4,"Classify triangles as right, acute, or obtuse.",CCSS.MATH.CONTENT.4.G.A.2+2,Skill: Geometry | Problem Type: Define/identify acute angle | Sequence: 7,Low,0.285,
4,"Identify if a given triangle is scalene, isosceles but not equilateral, or equilateral",CCSS.MATH.CONTENT.4.G.A.2+3,Skill: Geometry | Problem Type: Define/identify equilateral triangle | Sequence: 10,High,0.608,
4,"Classify triangles as right, acute, obtuse, scalene, isosceles but not equilateral, or equilateral.",CCSS.MATH.CONTENT.4.G.A.2+4,Skill: Geometry | Problem Type: Define/identify equilateral triangle | Sequence: 10,Low,0.379,
4,Identify whether a dotted line across a shape is a line of symmetry.,CCSS.MATH.CONTENT.4.G.A.3+2,Skill: Geometry | Problem Type: Define/identify radius | Sequence: 1,Low,0.271,
4,"Identify now many lines of symmetries an image, shape or letter has.",CCSS.MATH.CONTENT.4.G.A.3+1,Skill: Problem Solving | Problem Type: Three numerals: two quantities are multiplied; the product is added or subtracted from a third numeral | Sequence: 3,Low,0.220,
5,Estimate sums or differences by rounding to the nearest whole number and then adding/subtracting.,CCSS.MATH.CONTENT.5.NBT.A.4+3,Skill: Decimals | Problem Type: Rounding off decimals | Sequence: 5,Low,0.348,
4,An angle that turns through n one-degree angles is said to have an angle measure of n degrees.,CCSS.MATH.CONTENT.4.MD.C.5.B+1-old,"Skill: Geometry | Problem Type: State the degrees in an angle, given examples of a right angle, a straight angle, or a full circle | Sequence: 14",High,0.700,"The direct instruction format addresses the practical application of angle measurement in degrees, directly using the ""n degrees"" concept defined in the standard. However, it focuses on recalling specific measures for common angles (right, straight, full circle) rather than explicitly requiring students to demonstrate understanding of *how* ""n one-degree angles"" constitute ""n degrees,"" which is the core conceptual definition provided by the standard. It operates within the framework established by the standard but doesn't directly assess the foundational conceptual definition itself."
5,"Convert between standard, word and expanded form for multi-digit numbers.",CCSS.MATH.CONTENT.5.NBT.A.2+1,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Very Low,0.137,
5,Convert between place values using words.,CCSS.MATH.CONTENT.5.NBT.A.2+5,Skill: Pre-Algebra | Problem Type: Plot points on coordinate system given x and y values and reverse | Sequence: 1,Very Low,0.109,
5,Find the value of a given digit in a multigidit number.,CCSS.MATH.CONTENT.5.NBT.A.2+3,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.277,
5,Convert between numbers into exponential form and multiplication expressions.,CCSS.MATH.CONTENT.5.NBT.A.2+2,Skill: Symbol Identification and Place Value | Problem Type: Reading and writing numerals between 10 million and 999 million | Sequence: 1,Very Low,0.107,
5,Divide multidigit numbers ending in zeros.,CCSS.MATH.CONTENT.5.NBT.B.7+8,"Skill: Decimals | Problem Type: Dividing: whole number divisor, zeros must be added to dividend after decimal point | Sequence: 9",Low,0.218,
5,Multiplify a whole number by a power of ten or the product of a single digit and a power of ten.,CCSS.MATH.CONTENT.5.NBT.A.2+4,"Skill: Percent, Ratio, Probability | Problem Type: Determining a percent of a given number | Sequence: 2",Low,0.286,
5,Represent decimals using models.,CCSS.MATH.CONTENT.5.NBT.A.3.A+5,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.226,
5,Identify digits in decimal numbers.,CCSS.MATH.CONTENT.5.NBT.A.3.A+2,Skill: Decimals | Problem Type: Converting proper fraction to decimal; no rounding off required | Sequence: 11,Low,0.245,
5,Read and write decimals to thousandths using base-ten numerals.,CCSS.MATH.CONTENT.5.NBT.A.3.A+1,Skill: Symbol Identification and Place Value | Problem Type: Reading and writing numerals between 10 million and 999 million | Sequence: 1,Low,0.234,
5,Read and write decimals to thousandths using expanded form with decimals.,CCSS.MATH.CONTENT.5.NBT.A.3.A+3,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.282,
5,Read and write decimals to thousandths using expanded form with fractions.,CCSS.MATH.CONTENT.5.NBT.A.3.A+4,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Low,0.298,
5,Identify decimals that are equivalent.,CCSS.MATH.CONTENT.5.NBT.A.3.B+1,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.202,
5,Compare decimals to the thousandths on the number line.,CCSS.MATH.CONTENT.5.NBT.A.3.B+2,Skill: Decimals | Problem Type: Rounding off decimals | Sequence: 5,Low,0.266,
5,Find decimals that are greater than or less than decimals represented on grids.,CCSS.MATH.CONTENT.5.NBT.A.3.B+3,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.219,
5,Compare decimal numbers.,CCSS.MATH.CONTENT.5.NBT.A.3.B+4,Skill: Decimals | Problem Type: Converting proper fraction to decimal; no rounding off required | Sequence: 11,Low,0.316,
5,"Solve word problems involving comparing, ordering and rounding decimals.",CCSS.MATH.CONTENT.5.NBT.A.4+4,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.288,
5,Evaluate numerical expressions with parentheses.,CCSS.MATH.CONTENT.5.OA.A.1+2,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Very Low,0.093,
5,Recognize how different placement of parentheses results in different solutions.,CCSS.MATH.CONTENT.5.OA.A.1+3,"Skill: Percent, Ratio, Probability | Problem Type: Simple percentage word problems | Sequence: 3",Very Low,0.137,
5,Identify mistakes involving the order of operations.,CCSS.MATH.CONTENT.5.OA.A.1+4,Skill: Fractions | Problem Type: Word problems: adding and subtracting fractions with unlike denominators | Sequence: 2,Low,0.220,
5,Use order of operations to evaluate numerical expressions.,CCSS.MATH.CONTENT.5.OA.A.1+1,"Skill: Percent, Ratio, Probability | Problem Type: Determining a percent of a given number | Sequence: 2",Very Low,0.158,
5,Interpret mathematical expressions based on verbal descriptions for one step problems.,CCSS.MATH.CONTENT.5.OA.A.2+1,"Skill: Percent, Ratio, Probability | Problem Type: Single-event probability problems | Sequence: 8",Very Low,0.141,
5,Interpret mathematical expressions based on verbal descriptions for two step problems.,CCSS.MATH.CONTENT.5.OA.A.2+2,Skill: Problem Solving | Problem Type: Five numerals: two sets of quantities are multiplied; the product of each is added; the sum is subtracted or added to a given quantity | Sequence: 2,Very Low,0.129,
5,Write numerical expressions for word problems.,CCSS.MATH.CONTENT.5.OA.A.2+3,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.206,
5,Represent multi-step problems using equations.,CCSS.MATH.CONTENT.5.OA.A.2+4,Skill: Data Analysis | Problem Type: Solve problems involving fractions using information from line plots | Sequence: 1,Very Low,0.104,
5,"Identify and describe the components of the coordinate plane, including the x-axis, y-axis, origin, quadrants, and the conventions for plotting and naming points using ordered pairs.",CCSS.MATH.CONTENT.5.G.A.1+1,"Skill: Pre-Algebra | Problem Type: Students complete a function table, plot the points found, and connect the points in a line | Sequence: 2",Low,0.267,
5,Identify the coordinates for points on a coordinate plane.,CCSS.MATH.CONTENT.5.G.A.2+1,Skill: Pre-Algebra | Problem Type: Plot points on coordinate system given x and y values and reverse | Sequence: 1,Very High,0.900,"The direct instruction format directly addresses the curriculum standard with the example ""Write the coordinates for point A,"" which precisely matches ""Identify the coordinates for points on a coordinate plane."" While it also includes the inverse operation of ""Plot points on coordinate system given x and y values"" and an application (""What letter is (x = 7, y = 5)?""), these are closely related skills within the same mathematical domain, making the alignment very high despite teaching slightly more than the standard explicitly requests."
5,Graph points on the coordinate plane.,CCSS.MATH.CONTENT.5.G.A.1+2,Skill: Pre-Algebra | Problem Type: Plot points on coordinate system given x and y values and reverse | Sequence: 1,Low,0.343,
5,"Given a point, identify which coordinate is a set number of units up and right from it.",CCSS.MATH.CONTENT.5.G.A.2+2,"Skill: Percent, Ratio, Probability | Problem Type: Determining a percent of a given number | Sequence: 2",Low,0.301,
5,Graph points from a table.,CCSS.MATH.CONTENT.5.G.A.2+3,"Skill: Pre-Algebra | Problem Type: Students complete a function table, plot the points found, and connect the points in a line | Sequence: 2",Low,0.378,
5,Identify the relationship between corresponding terms of the two patterns.,CCSS.MATH.CONTENT.5.OA.B.3+3,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.247,
5,Analyze real world graphs.,CCSS.MATH.CONTENT.5.G.A.2+4,Skill: Symbol Identification and Place Value | Problem Type: Reading and writing numerals between 10 million and 999 million | Sequence: 1,Very Low,0.000,
5,Generate two numerical patterns based on the given rules and starting number.,CCSS.MATH.CONTENT.5.OA.B.3+1,Skill: Pre-Algebra | Problem Type: Plot points on coordinate system given x and y values and reverse | Sequence: 1,Low,0.211,
5,Multiply by three digit numbers with zeros in a factor.,CCSS.MATH.CONTENT.5.NBT.B.5+1,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.356,
5,Multiply 2 digit numbers by 3 digit numbers,CCSS.MATH.CONTENT.5.NBT.B.5+2,Skill: Fractions | Problem Type: Dividing mixed numerals by whole numerals | Sequence: 12,Low,0.291,
5,Mutliply 3 digit numbers by 3 or 4 digit numbers,CCSS.MATH.CONTENT.5.NBT.B.5+3,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.265,
5,Divide numbers by two digit divisors using models,CCSS.MATH.CONTENT.5.NBT.B.6+1,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.215,
5,Add decimals to hundredths.,CCSS.MATH.CONTENT.5.NBT.B.7+1,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.283,
5,Divide 2-digit numbers by 2-digit numbers,CCSS.MATH.CONTENT.5.NBT.B.6+4,Skill: Fractions | Problem Type: Dividing mixed numerals by whole numerals | Sequence: 12,Low,0.332,
5,Divide 3-digit numbers by 2-digit numbers,CCSS.MATH.CONTENT.5.NBT.B.6+5,Skill: Fractions | Problem Type: Dividing mixed numerals by whole numerals | Sequence: 12,Low,0.291,
5,"Use the standard long‑division algorithm to divide any whole number of up to four digits by a two‑digit number, and explain both the quotient and any remainder.",CCSS.MATH.CONTENT.5.NBT.B.6+3,"Skill: Decimals | Problem Type: Dividing: whole number divisor, rounding off | Sequence: 10",Low,0.266,
5,Divide 4-digit numbers by 2-digit numbers,CCSS.MATH.CONTENT.5.NBT.B.6+6,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.263,
5,Solve real-world problems involving multiplication.,CCSS.MATH.CONTENT.5.NBT.B.5+4,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.399,
5,Subtract decimals to hundredths.,CCSS.MATH.CONTENT.5.NBT.B.7+2,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.283,
5,Solve word problems involving additing and subtracting with decimal numbers.,CCSS.MATH.CONTENT.5.NBT.B.7+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.312,
5,2FH- Multiply a decimal by a two-digit whole number,CCSS.MATH.CONTENT.5.NBT.B.5+7,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.215,
5,Multiply decimals using models.,CCSS.MATH.CONTENT.5.NBT.B.5+5,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.226,
5,6FA - Multiply two decimals: where does the decimal point go?,CCSS.MATH.CONTENT.5.NBT.B.5+6,Skill: Decimals | Problem Type: Multiplying decimals: zero to be placed after decimal point | Sequence: 4,Low,0.272,
5,Divide decimals by using place value blocks.,CCSS.MATH.CONTENT.5.NBT.B.7+5,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Very Low,0.171,
5,Divide decimals by whole numbers using place value.,CCSS.MATH.CONTENT.5.NBT.B.7+6,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.219,
5,Divide decimals to hundredths by a whole number.,CCSS.MATH.CONTENT.5.NBT.B.7+4,"Skill: Decimals | Problem Type: Dividing: whole number divisor, rounding off | Sequence: 10",Low,0.286,
5,Solve real world problems involving multiplication of two fractions.,CCSS.MATH.CONTENT.5.NF.B.6+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.326,
5,Solve word problems involving multiplying decimals to the hundredths place resulting in decimals up to the thousandths place.,CCSS.MATH.CONTENT.5.NBT.B.7+7,Skill: Decimals | Problem Type: Multiplying decimals: zero to be placed after decimal point | Sequence: 4,Low,0.223,
5,Solve real world problems involving multiplication of fractions and whole numbers.,CCSS.MATH.CONTENT.5.NF.B.6+1,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.324,
5,Add fractions less than one with unlike denominators.,CCSS.MATH.CONTENT.5.NF.A.1+2,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Low,0.357,
5,Find the least common denominator for two fractions.,CCSS.MATH.CONTENT.5.NF.A.1+1,Skill: Fractions | Problem Type: Finding the lowest common multiple of three numbers | Sequence: 7,Low,0.316,
5,Add mixed numbers.,CCSS.MATH.CONTENT.5.NF.A.1+6,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.200,"The curriculum standard requires the operation of *addition* on mixed numbers. The direct instruction, however, focuses on the distinct skill of *converting* mixed numbers from fractional to decimal form. While both components deal with the concept of mixed numbers, the core mathematical operation and the skill being taught are entirely different, with no direct overlap in the objective."
5,Add mixed numbers and proper fractions.,CCSS.MATH.CONTENT.5.NF.A.1+3,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.200,"The curriculum standard requires the skill of *addition* of mixed numbers and proper fractions, which typically involves finding common denominators or converting to improper fractions. The direct instruction format, however, focuses on the skill of *conversion* (rewriting mixed numbers as mixed decimals). While both components involve the concept of ""mixed numbers"" and fall under the broad mathematical domain of number systems, the core operations and direct skills are fundamentally different (adding vs. converting). Converting to decimals is not a direct step for adding fractions and mixed numbers, nor is it the target skill itself."
5,Subtract mixed numbers with unlike denominators.,CCSS.MATH.CONTENT.5.NF.A.1+5,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.369,
5,Subtract fractions with unlike denominators.,CCSS.MATH.CONTENT.5.NF.A.1+4,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Low,0.323,
5,Solve word problems involving subtraction of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.363,
5,Solve word problems involving addition and subtraction of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+5,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.200,"The curriculum standard focuses on solving **word problems** involving **addition and subtraction of fractions**. The direct instruction format, however, deals with **computational problems** involving **multiplication** alongside addition and subtraction, using **whole numbers** (or preparing for integers). Key differences include: (1) number type (fractions vs. whole numbers), (2) operations (only add/sub vs. add/sub/multiply), and (3) problem format (word problems vs. purely computational expressions). The only overlap is the presence of addition and subtraction as operations, but in a completely different context and number domain."
5,Solve multistep word problems involving addition and subtraction of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+4,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.396,
5,Solve word problems involving addition of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.363,
5,Estimate sums and differences of fractions using benchmarks.,CCSS.MATH.CONTENT.5.NF.A.2+1,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Low,0.208,
5,Multiply fractions using area models.,CCSS.MATH.CONTENT.5.NF.B.6+4,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Very Low,0.190,
5,Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b) and solve word problems involving division of whole numbers resulting in fractional answers.,CCSS.MATH.CONTENT.5.NF.B.3+1,Skill: Fractions | Problem Type: Word problems: adding and subtracting fractions with unlike denominators | Sequence: 2,Low,0.264,
5,"Fluently divide multi-digit numbers using the standard algorithm, resulting in fractions.",CCSS.MATH.CONTENT.5.NF.B.3+2,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Very Low,0.197,
5,Solve word problems that involve dividing integers and result in fractions.,CCSS.MATH.CONTENT.5.NF.B.3+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.250,"The direct instruction format focuses on basic arithmetic operations (multiplication, addition, subtraction) with positive whole numbers in numerical expressions, serving as a general ""preskill for integers."" The curriculum standard, however, specifically targets *division* of *integers* in *word problems* that *result in fractions*. The core operation, problem type, number set application (negative integers not present in examples), and desired outcome (fractions vs. whole numbers) are significantly different. There is minimal conceptual overlap beyond both being within the domain of arithmetic."
5,"Explain why multiplying a number by a fraction greater than 1 increases its value, multiplying by a fraction less than 1 decreases its value, and multiplying any fraction by n ⁄ n produces an equivalent fraction because n ⁄ n equals 1.",CCSS.MATH.CONTENT.5.NF.B.5.A+1,Skill: Fractions | Problem Type: Multiplying mixed numerals | Sequence: 9,Low,0.354,
5,Solve problems by finding the fraction of a whole number or multiplying a whole number by a fraction.,CCSS.MATH.CONTENT.5.NF.B.4.A+1,Skill: Decimals | Problem Type: Dividing by whole number: quotient begins with zero | Sequence: 7,Low,0.241,
5,Solve problems involving finding fractions of numbers.,CCSS.MATH.CONTENT.5.NF.B.4.A+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.290,
5,Multiply mixed numbers by whole numbers and mixed numbers with mixed numbers with area models.,CCSS.MATH.CONTENT.5.NF.B.4.A+8,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.250,"The curriculum standard focuses on **multiplying mixed numbers** using **area models**. The direct instruction format, however, teaches **converting mixed numbers to mixed decimals**. While both components involve mixed numbers, the core operation (multiplication vs. conversion) and the specific strategy (area models vs. decimal representation) are entirely different. The instruction does not address the main skill or the required model specified in the standard."
5,Multiply mixed numbers by whole numbers.,CCSS.MATH.CONTENT.5.NF.B.4.A+6,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.379,
5,Multiply mixed numbers by other mixed numbers.,CCSS.MATH.CONTENT.5.NF.B.4.A+7,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.300,"The curriculum standard focuses on the *arithmetic operation* of multiplication with mixed numbers (fractions). The direct instruction, however, targets the *skill of converting* mixed numbers (fractions) to mixed decimals. While both involve the concept of mixed numbers and are within the broader domain of rational numbers, the core skill being taught (conversion vs. multiplication) is fundamentally different. Conversion to decimals is not a direct step in the standard method of multiplying mixed numbers (which typically involves converting to improper fractions), nor is it the multiplication itself."
5,"Solve real world problems involving multiplication of a fraction and a mixed number, or two mixed numbers.",CCSS.MATH.CONTENT.5.NF.B.6+2,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.399,
5,Multiply fractional side lengths to find areas of rectangles.,CCSS.MATH.CONTENT.5.NF.B.4.B+2,Skill: Fractions | Problem Type: Finding the lowest common multiple of three numbers | Sequence: 7,Very Low,0.156,
5,Divide Unit Fractions by Whole Numbers Using Models,CCSS.MATH.CONTENT.5.NF.B.7.A+3,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.269,
5,Compute quotients when dividing a unit fraction by a whole number.,CCSS.MATH.CONTENT.5.NF.B.7.A+1,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.283,
5,Divide whole numbers by unit fractions using models.,CCSS.MATH.CONTENT.5.NF.B.7.A+2,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.269,
5,Compute quotients when dividing a whole number by a unit fraction.,CCSS.MATH.CONTENT.5.NF.B.7.B+1,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.283,
5,Solve problems involving multiplying and dividing unit fractions and whole numbers.,CCSS.MATH.CONTENT.5.NF.B.7.B+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.266,
5,Solve multi-step problems involving converting among different-sized standard measurement units within a given measurement system.,CCSS.MATH.CONTENT.5.MD.A.1+7,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Very Low,0.181,
5,Make a line plot to display a data set of measurements in fractions of a unit.  ,CCSS.MATH.CONTENT.5.MD.B.2+1,"Skill: Percent, Ratio, Probability | Problem Type: Determining a percent of a given number | Sequence: 2",Low,0.230,
5,Use operations on fractions for this grade to solve problems involving information presented in line plots.,CCSS.MATH.CONTENT.5.MD.B.2+2,Skill: Data Analysis | Problem Type: Solve problems involving fractions using information from line plots | Sequence: 1,Low,0.321,
5,"Measure volumes by counting unit cubes, using cubic cm, cubic in, cubic ft, and improvised units.",CCSS.MATH.CONTENT.5.MD.C.4+1,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Very Low,0.065,
5,Apply the formula V = b × h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in mathematical problems.,CCSS.MATH.CONTENT.5.MD.C.5.B+2,Skill: Geometry | Problem Type: Find the volume of a box (rectangular prism) using the formula: Volume = Area of base × height | Sequence: 1,Low,0.202,
5,Apply the formulas V = b × h or V = l × w × h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real-world problems.,CCSS.MATH.CONTENT.5.MD.C.5.B+4,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.252,
5,Solve mathematicall problems for composite volume.,CCSS.MATH.CONTENT.5.MD.C.5.C+1,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.375,
5,Solve real-world problems for composite volume.,CCSS.MATH.CONTENT.5.MD.C.5.C+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.348,
5,"Classify triangles as equilateral, isosceles, scalene.",CCSS.MATH.CONTENT.5.G.B.4+1,Skill: Decimals | Problem Type: Converting proper fraction to decimal; no rounding off required | Sequence: 11,Very Low,0.170,
5,Select all names for a quadrilateral.,CCSS.MATH.CONTENT.5.G.B.3+2,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.347,
5,Understand that attributes belonging to a category of two-dimensional figures also belong to all subcategories of that category. ,CCSS.MATH.CONTENT.5.G.B.3+1,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.207,
5,Convert length across customary units.,CCSS.MATH.CONTENT.5.MD.A.1+1,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.050,
5,Convert weight across customary units.,CCSS.MATH.CONTENT.5.MD.A.1+2,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.050,
5,Convert volume across customary units.,CCSS.MATH.CONTENT.5.MD.A.1+3,Skill: Geometry | Problem Type: Find the volume of a box (rectangular prism) using the formula: Volume = Area of base × height | Sequence: 1,Low,0.206,
5,Convert length across metric units.,CCSS.MATH.CONTENT.5.MD.A.1+4,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.110,
5,Convert mass across metric units.,CCSS.MATH.CONTENT.5.MD.A.1+5,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.110,
5,Convert volume across metric units.,CCSS.MATH.CONTENT.5.MD.A.1+6,Skill: Geometry | Problem Type: Find the volume of a box (rectangular prism) using the formula: Volume = Area of base × height | Sequence: 1,Low,0.206,
6,Write numerical expressions involving whole-number exponents.,CCSS.MATH.CONTENT.6.EE.A.1+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.143,
6,Evaluate numerical expressions involving whole-number exponents.,CCSS.MATH.CONTENT.6.EE.A.1+2,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.178,
6,Apply the order of operations to evaluate expressions.,CCSS.MATH.CONTENT.6.EE.A.2.C+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.296,
6,List all of the factor pairs of a number.,CCSS.MATH.CONTENT.6.NS.B.4+5,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.271,
6,Write a number as a product of prime factors and represent the product using exponents.,CCSS.MATH.CONTENT.6.NS.B.4+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.203,
6,"Identify and find the greatest common factor (GCF) of two whole numbers where each number is less than or equal to 100, using methods such as prime factorization",CCSS.MATH.CONTENT.6.NS.B.4+2,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.225,
6,Find the least common multiple (LCM) of two whole numbers where each number is less than or equal to 12.,CCSS.MATH.CONTENT.6.NS.B.4+3,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.224,
6,"Utilize the distributive property to rewrite a sum of two whole numbers, each ranging from 1 to 100, that have a GCF greater than 1 as a product of their GCF and a sum of two whole numbers with no common factor.",CCSS.MATH.CONTENT.6.NS.B.4+4,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.224,
6,Solve word problems involving greatest common factor or least common multiple.,CCSS.MATH.CONTENT.6.NS.A.1+5,"Skill: Percent, Ratio, Probability | Problem Type: Probability Word Problems | Sequence: 4",Very Low,0.065,
