grade,substandard_description,substandard_id,direct_instructions,match_confidence,similarity_score,llm_explanation
5,Interpret mathematical expressions based on verbal descriptions for two step problems.,CCSS.MATH.CONTENT.5.OA.A.2+2,Skill: Problem Solving | Problem Type: Five numerals: two sets of quantities are multiplied; the product of each is added; the sum is subtracted or added to a given quantity | Sequence: 2,Very Low,0.129,
5,Write numerical expressions for word problems.,CCSS.MATH.CONTENT.5.OA.A.2+3,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.206,
5,Represent multi-step problems using equations.,CCSS.MATH.CONTENT.5.OA.A.2+4,Skill: Data Analysis | Problem Type: Solve problems involving fractions using information from line plots | Sequence: 1,Very Low,0.104,
5,"Identify and describe the components of the coordinate plane, including the x-axis, y-axis, origin, quadrants, and the conventions for plotting and naming points using ordered pairs.",CCSS.MATH.CONTENT.5.G.A.1+1,"Skill: Pre-Algebra | Problem Type: Students complete a function table, plot the points found, and connect the points in a line | Sequence: 2",Low,0.267,
5,Identify the coordinates for points on a coordinate plane.,CCSS.MATH.CONTENT.5.G.A.2+1,Skill: Pre-Algebra | Problem Type: Plot points on coordinate system given x and y values and reverse | Sequence: 1,Medium,0.467,
5,Graph points on the coordinate plane.,CCSS.MATH.CONTENT.5.G.A.1+2,Skill: Pre-Algebra | Problem Type: Plot points on coordinate system given x and y values and reverse | Sequence: 1,Low,0.343,
5,"Given a point, identify which coordinate is a set number of units up and right from it.",CCSS.MATH.CONTENT.5.G.A.2+2,"Skill: Percent, Ratio, Probability | Problem Type: Determining a percent of a given number | Sequence: 2",Low,0.301,
5,Graph points from a table.,CCSS.MATH.CONTENT.5.G.A.2+3,"Skill: Pre-Algebra | Problem Type: Students complete a function table, plot the points found, and connect the points in a line | Sequence: 2",Low,0.378,
5,Identify the relationship between corresponding terms of the two patterns.,CCSS.MATH.CONTENT.5.OA.B.3+3,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.247,
5,Analyze real world graphs.,CCSS.MATH.CONTENT.5.G.A.2+4,Skill: Symbol Identification and Place Value | Problem Type: Reading and writing numerals between 10 million and 999 million | Sequence: 1,Very Low,0.000,
5,Generate two numerical patterns based on the given rules and starting number.,CCSS.MATH.CONTENT.5.OA.B.3+1,Skill: Pre-Algebra | Problem Type: Plot points on coordinate system given x and y values and reverse | Sequence: 1,Low,0.211,
5,Multiply by three digit numbers with zeros in a factor.,CCSS.MATH.CONTENT.5.NBT.B.5+1,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.356,
5,Multiply 2 digit numbers by 3 digit numbers,CCSS.MATH.CONTENT.5.NBT.B.5+2,Skill: Fractions | Problem Type: Dividing mixed numerals by whole numerals | Sequence: 12,Low,0.291,
5,Mutliply 3 digit numbers by 3 or 4 digit numbers,CCSS.MATH.CONTENT.5.NBT.B.5+3,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.265,
5,Divide numbers by two digit divisors using models,CCSS.MATH.CONTENT.5.NBT.B.6+1,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.215,
5,Add decimals to hundredths.,CCSS.MATH.CONTENT.5.NBT.B.7+1,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.283,
5,Divide 2-digit numbers by 2-digit numbers,CCSS.MATH.CONTENT.5.NBT.B.6+4,Skill: Fractions | Problem Type: Dividing mixed numerals by whole numerals | Sequence: 12,Low,0.332,
5,Divide 3-digit numbers by 2-digit numbers,CCSS.MATH.CONTENT.5.NBT.B.6+5,Skill: Fractions | Problem Type: Dividing mixed numerals by whole numerals | Sequence: 12,Low,0.291,
5,"Use the standard long‑division algorithm to divide any whole number of up to four digits by a two‑digit number, and explain both the quotient and any remainder.",CCSS.MATH.CONTENT.5.NBT.B.6+3,"Skill: Decimals | Problem Type: Dividing: whole number divisor, rounding off | Sequence: 10",Low,0.266,
5,Divide 4-digit numbers by 2-digit numbers,CCSS.MATH.CONTENT.5.NBT.B.6+6,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.263,
5,Solve real-world problems involving multiplication.,CCSS.MATH.CONTENT.5.NBT.B.5+4,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.399,
5,Subtract decimals to hundredths.,CCSS.MATH.CONTENT.5.NBT.B.7+2,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.283,
5,Solve word problems involving additing and subtracting with decimal numbers.,CCSS.MATH.CONTENT.5.NBT.B.7+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.312,
5,2FH- Multiply a decimal by a two-digit whole number,CCSS.MATH.CONTENT.5.NBT.B.5+7,Skill: Decimals | Problem Type: Multiplying decimals: one-digit or two-digit factor times three-digit factor | Sequence: 3,Low,0.215,
5,Multiply decimals using models.,CCSS.MATH.CONTENT.5.NBT.B.5+5,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.226,
5,6FA - Multiply two decimals: where does the decimal point go?,CCSS.MATH.CONTENT.5.NBT.B.5+6,Skill: Decimals | Problem Type: Multiplying decimals: zero to be placed after decimal point | Sequence: 4,Low,0.272,
5,Divide decimals by using place value blocks.,CCSS.MATH.CONTENT.5.NBT.B.7+5,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Very Low,0.171,
5,Divide decimals by whole numbers using place value.,CCSS.MATH.CONTENT.5.NBT.B.7+6,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.219,
5,Divide decimals to hundredths by a whole number.,CCSS.MATH.CONTENT.5.NBT.B.7+4,"Skill: Decimals | Problem Type: Dividing: whole number divisor, rounding off | Sequence: 10",Low,0.286,
5,Solve real world problems involving multiplication of two fractions.,CCSS.MATH.CONTENT.5.NF.B.6+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.326,
5,Solve word problems involving multiplying decimals to the hundredths place resulting in decimals up to the thousandths place.,CCSS.MATH.CONTENT.5.NBT.B.7+7,Skill: Decimals | Problem Type: Multiplying decimals: zero to be placed after decimal point | Sequence: 4,Low,0.223,
5,Solve real world problems involving multiplication of fractions and whole numbers.,CCSS.MATH.CONTENT.5.NF.B.6+1,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.324,
5,Add fractions less than one with unlike denominators.,CCSS.MATH.CONTENT.5.NF.A.1+2,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Low,0.357,
5,Find the least common denominator for two fractions.,CCSS.MATH.CONTENT.5.NF.A.1+1,Skill: Fractions | Problem Type: Finding the lowest common multiple of three numbers | Sequence: 7,Low,0.316,
5,Add mixed numbers.,CCSS.MATH.CONTENT.5.NF.A.1+6,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Medium,0.522,
5,Add mixed numbers and proper fractions.,CCSS.MATH.CONTENT.5.NF.A.1+3,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Medium,0.434,
5,Subtract mixed numbers with unlike denominators.,CCSS.MATH.CONTENT.5.NF.A.1+5,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.369,
5,Subtract fractions with unlike denominators.,CCSS.MATH.CONTENT.5.NF.A.1+4,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Low,0.323,
5,Solve word problems involving subtraction of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.363,
5,Solve word problems involving addition and subtraction of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+5,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Medium,0.417,
5,Solve multistep word problems involving addition and subtraction of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+4,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.396,
5,Solve word problems involving addition of fractions.,CCSS.MATH.CONTENT.5.NF.A.2+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.363,
5,Estimate sums and differences of fractions using benchmarks.,CCSS.MATH.CONTENT.5.NF.A.2+1,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Low,0.208,
5,Multiply fractions using area models.,CCSS.MATH.CONTENT.5.NF.B.6+4,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Very Low,0.190,
5,Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b) and solve word problems involving division of whole numbers resulting in fractional answers.,CCSS.MATH.CONTENT.5.NF.B.3+1,Skill: Fractions | Problem Type: Word problems: adding and subtracting fractions with unlike denominators | Sequence: 2,Low,0.264,
5,"Fluently divide multi-digit numbers using the standard algorithm, resulting in fractions.",CCSS.MATH.CONTENT.5.NF.B.3+2,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Very Low,0.197,
5,Solve word problems that involve dividing integers and result in fractions.,CCSS.MATH.CONTENT.5.NF.B.3+3,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Medium,0.463,
5,"Explain why multiplying a number by a fraction greater than 1 increases its value, multiplying by a fraction less than 1 decreases its value, and multiplying any fraction by n ⁄ n produces an equivalent fraction because n ⁄ n equals 1.",CCSS.MATH.CONTENT.5.NF.B.5.A+1,Skill: Fractions | Problem Type: Multiplying mixed numerals | Sequence: 9,Low,0.354,
5,Solve problems by finding the fraction of a whole number or multiplying a whole number by a fraction.,CCSS.MATH.CONTENT.5.NF.B.4.A+1,Skill: Decimals | Problem Type: Dividing by whole number: quotient begins with zero | Sequence: 7,Low,0.241,
5,Solve problems involving finding fractions of numbers.,CCSS.MATH.CONTENT.5.NF.B.4.A+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.290,
5,Multiply mixed numbers by whole numbers and mixed numbers with mixed numbers with area models.,CCSS.MATH.CONTENT.5.NF.B.4.A+8,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Medium,0.487,
5,Multiply mixed numbers by whole numbers.,CCSS.MATH.CONTENT.5.NF.B.4.A+6,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.379,
5,Multiply mixed numbers by other mixed numbers.,CCSS.MATH.CONTENT.5.NF.B.4.A+7,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Medium,0.546,
5,"Solve real world problems involving multiplication of a fraction and a mixed number, or two mixed numbers.",CCSS.MATH.CONTENT.5.NF.B.6+2,Skill: Decimals | Problem Type: Converting mixed numbers to mixed decimals | Sequence: 18,Low,0.399,
5,Multiply fractional side lengths to find areas of rectangles.,CCSS.MATH.CONTENT.5.NF.B.4.B+2,Skill: Fractions | Problem Type: Finding the lowest common multiple of three numbers | Sequence: 7,Very Low,0.156,
5,Divide Unit Fractions by Whole Numbers Using Models,CCSS.MATH.CONTENT.5.NF.B.7.A+3,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.269,
5,Compute quotients when dividing a unit fraction by a whole number.,CCSS.MATH.CONTENT.5.NF.B.7.A+1,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.283,
5,Divide whole numbers by unit fractions using models.,CCSS.MATH.CONTENT.5.NF.B.7.A+2,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.269,
5,Compute quotients when dividing a whole number by a unit fraction.,CCSS.MATH.CONTENT.5.NF.B.7.B+1,Skill: Fractions | Problem Type: Dividing fractions by whole numerals | Sequence: 11,Low,0.283,
5,Solve problems involving multiplying and dividing unit fractions and whole numbers.,CCSS.MATH.CONTENT.5.NF.B.7.B+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.266,
5,Solve multi-step problems involving converting among different-sized standard measurement units within a given measurement system.,CCSS.MATH.CONTENT.5.MD.A.1+7,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Very Low,0.181,
5,Make a line plot to display a data set of measurements in fractions of a unit.  ,CCSS.MATH.CONTENT.5.MD.B.2+1,"Skill: Percent, Ratio, Probability | Problem Type: Determining a percent of a given number | Sequence: 2",Low,0.230,
5,Use operations on fractions for this grade to solve problems involving information presented in line plots.,CCSS.MATH.CONTENT.5.MD.B.2+2,Skill: Data Analysis | Problem Type: Solve problems involving fractions using information from line plots | Sequence: 1,Low,0.321,
5,"Measure volumes by counting unit cubes, using cubic cm, cubic in, cubic ft, and improvised units.",CCSS.MATH.CONTENT.5.MD.C.4+1,Skill: Fractions | Problem Type: Adding and subtracting three fractions with different denominators | Sequence: 8,Very Low,0.065,
5,Apply the formula V = b × h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in mathematical problems.,CCSS.MATH.CONTENT.5.MD.C.5.B+2,Skill: Geometry | Problem Type: Find the volume of a box (rectangular prism) using the formula: Volume = Area of base × height | Sequence: 1,Low,0.202,
5,Apply the formulas V = b × h or V = l × w × h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real-world problems.,CCSS.MATH.CONTENT.5.MD.C.5.B+4,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.252,
5,Solve mathematicall problems for composite volume.,CCSS.MATH.CONTENT.5.MD.C.5.C+1,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.375,
5,Solve real-world problems for composite volume.,CCSS.MATH.CONTENT.5.MD.C.5.C+2,Skill: Pre-Algebra | Problem Type: Solve problems that involve multiplication with addition and/or subtraction (preskill for integers) | Sequence: 4,Low,0.348,
5,"Classify triangles as equilateral, isosceles, scalene.",CCSS.MATH.CONTENT.5.G.B.4+1,Skill: Decimals | Problem Type: Converting proper fraction to decimal; no rounding off required | Sequence: 11,Very Low,0.170,
5,Select all names for a quadrilateral.,CCSS.MATH.CONTENT.5.G.B.3+2,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.347,
5,Understand that attributes belonging to a category of two-dimensional figures also belong to all subcategories of that category. ,CCSS.MATH.CONTENT.5.G.B.3+1,Skill: Fractions | Problem Type: Determining all factors of a given number | Sequence: 3,Low,0.207,
5,Convert length across customary units.,CCSS.MATH.CONTENT.5.MD.A.1+1,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.050,
5,Convert weight across customary units.,CCSS.MATH.CONTENT.5.MD.A.1+2,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.050,
5,Convert volume across customary units.,CCSS.MATH.CONTENT.5.MD.A.1+3,Skill: Geometry | Problem Type: Find the volume of a box (rectangular prism) using the formula: Volume = Area of base × height | Sequence: 1,Low,0.206,
5,Convert length across metric units.,CCSS.MATH.CONTENT.5.MD.A.1+4,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.110,
5,Convert mass across metric units.,CCSS.MATH.CONTENT.5.MD.A.1+5,Skill: Measurement | Problem Type: Metric equivalencies—less common units | Sequence: 1,Very Low,0.110,
5,Convert volume across metric units.,CCSS.MATH.CONTENT.5.MD.A.1+6,Skill: Geometry | Problem Type: Find the volume of a box (rectangular prism) using the formula: Volume = Area of base × height | Sequence: 1,Low,0.206,
6,Write numerical expressions involving whole-number exponents.,CCSS.MATH.CONTENT.6.EE.A.1+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.143,
6,Evaluate numerical expressions involving whole-number exponents.,CCSS.MATH.CONTENT.6.EE.A.1+2,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.178,
6,Apply the order of operations to evaluate expressions.,CCSS.MATH.CONTENT.6.EE.A.2.C+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.296,
6,List all of the factor pairs of a number.,CCSS.MATH.CONTENT.6.NS.B.4+5,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.271,
6,Write a number as a product of prime factors and represent the product using exponents.,CCSS.MATH.CONTENT.6.NS.B.4+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.203,
6,"Identify and find the greatest common factor (GCF) of two whole numbers where each number is less than or equal to 100, using methods such as prime factorization",CCSS.MATH.CONTENT.6.NS.B.4+2,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.225,
6,Find the least common multiple (LCM) of two whole numbers where each number is less than or equal to 12.,CCSS.MATH.CONTENT.6.NS.B.4+3,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.224,
6,"Utilize the distributive property to rewrite a sum of two whole numbers, each ranging from 1 to 100, that have a GCF greater than 1 as a product of their GCF and a sum of two whole numbers with no common factor.",CCSS.MATH.CONTENT.6.NS.B.4+4,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.224,
6,Solve word problems involving greatest common factor or least common multiple.,CCSS.MATH.CONTENT.6.NS.A.1+5,"Skill: Percent, Ratio, Probability | Problem Type: Probability Word Problems | Sequence: 4",Very Low,0.065,
6,"Find the reciprocal of a whole number, proper fraction or mixed number.",CCSS.MATH.CONTENT.6.NS.A.1+4,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.277,
6,Solve word problems involving comparing ratios.,CCSS.MATH.CONTENT.6.RP.A.3.A+7,"Skill: Percent, Ratio, Probability | Problem Type: Probability Word Problems | Sequence: 4",Very Low,0.095,
6,Apply the relationship between multiplication and division to divide fractions less than 1.,CCSS.MATH.CONTENT.6.NS.A.1+1,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.141,
6,Apply the relationship between multiplication and division to divide fractions less than 1 and whole numbers.,CCSS.MATH.CONTENT.6.NS.A.1+6,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.170,
6,Apply the relationship between multiplication and division to divide fractions greater than greater than 1.,CCSS.MATH.CONTENT.6.NS.A.1+2,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.116,
6,Create and solve word problems involving division of fractions.,CCSS.MATH.CONTENT.6.NS.A.1+3,"Skill: Percent, Ratio, Probability | Problem Type: Probability Word Problems | Sequence: 4",Very Low,0.174,
6,Fluently add decimals using the standard algorithm.,CCSS.MATH.CONTENT.6.NS.B.3+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Very Low,0.197,
6,Fluently subtract decimals using the standard algorithm.,CCSS.MATH.CONTENT.6.NS.B.3+2,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Very Low,0.197,
6,Solve real-world problems by adding and subtracting decimals.,CCSS.MATH.CONTENT.6.NS.B.3+3,"Skill: Percent, Ratio, Probability | Problem Type: Probability Word Problems | Sequence: 4",Very Low,0.077,
6,Fluently multiply decimals using the standard algorithm.,CCSS.MATH.CONTENT.6.NS.B.3+4,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Very Low,0.197,
6,"Fluently divide whole number dividends by whole number divisors, resulting in decimals.",CCSS.MATH.CONTENT.6.NS.B.3+8,"Skill: Percent, Ratio, Probability | Problem Type: Complex percentage problems | Sequence: 1",Very Low,0.066,
6,Fluently divide decimal dividends by whole number divisors.,CCSS.MATH.CONTENT.6.NS.B.3+5,"Skill: Percent, Ratio, Probability | Problem Type: Complex percentage problems | Sequence: 1",Very Low,0.000,
6,Fluently divide whole number dividends by decimal divisors.,CCSS.MATH.CONTENT.6.NS.B.3+6,"Skill: Percent, Ratio, Probability | Problem Type: Complex percentage problems | Sequence: 1",Very Low,0.000,
6,Fluently divide decimal dividends by decimal divisors.,CCSS.MATH.CONTENT.6.NS.B.3+7,"Skill: Percent, Ratio, Probability | Problem Type: Complex percentage problems | Sequence: 1",Very Low,0.000,
6,Solve real-world problems by multiplying and dividing decimals.,CCSS.MATH.CONTENT.6.NS.B.3+9,"Skill: Percent, Ratio, Probability | Problem Type: Probability Word Problems | Sequence: 4",Very Low,0.077,
6,"Solve real-world problems by adding, subtracting, multiplying or dividing decimals.",CCSS.MATH.CONTENT.6.NS.B.3+10,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.038,
6,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.,CCSS.MATH.CONTENT.6.RP.A.1+1,Skill: Pre-Algebra | Problem Type: Ratio tables | Sequence: 6,Low,0.216,
6,Writing ratios from word problems.,CCSS.MATH.CONTENT.6.RP.A.1+2,"Skill: Percent, Ratio, Probability | Problem Type: Probability Word Problems | Sequence: 4",Very Low,0.104,
6,Find a part given the percent and the whole.,CCSS.MATH.CONTENT.6.RP.A.3.C+4,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Medium,0.405,
6,"Understand the concept of a unit rate a/b associated with a ratio a:b with b ≠ 0, and use rate language in the context of a ratio relationship in a real world situation.",CCSS.MATH.CONTENT.6.RP.A.2+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Low,0.208,
6,"Solve real-world problems by finding and applying unit rates—such as unit pricing or constant speed—e.g., mowing 4 lawns in 7 hours → lawns per hour and lawns in 35 hours.",CCSS.MATH.CONTENT.6.RP.A.3.B+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.111,
6,Write equivalent ratios.,CCSS.MATH.CONTENT.6.RP.A.3.A+2,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.146,
6,Identify equivalent ratios.,CCSS.MATH.CONTENT.6.RP.A.3.A+1,"Skill: Percent, Ratio, Probability | Problem Type: Complex percentage problems | Sequence: 1",Very Low,0.000,
6,Create tables and graphs from ratios.,CCSS.MATH.CONTENT.6.RP.A.3.A+5,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.091,
6,Equivalent Ratio Situations,CCSS.MATH.CONTENT.6.RP.A.3.A+6,Skill: Pre-Algebra | Problem Type: Ratio tables | Sequence: 6,Very Low,0.124,
6,Determine which proportion to use to convert from one unit to another.,CCSS.MATH.CONTENT.6.RP.A.3.D+4,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.103,
6,Convert rates and measurements within the customary system.,CCSS.MATH.CONTENT.6.RP.A.3.D+1,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.244,
6,Use ratios to convert rates and measurements within the metric system.,CCSS.MATH.CONTENT.6.RP.A.3.D+2,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.208,
6,Use ratios to convert between customary and metric systems.,CCSS.MATH.CONTENT.6.RP.A.3.D+3,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.071,
6,"Convert between fractions, decimals and percents.",CCSS.MATH.CONTENT.6.RP.A.3.C+1,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.087,
6,Find the percent given the part and the whole.,CCSS.MATH.CONTENT.6.RP.A.3.C+3,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Medium,0.408,
6,Find the whole given a part and a percent.,CCSS.MATH.CONTENT.6.RP.A.3.C+5,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.370,
6,Solve a word problem asking to find a percent of a number.,CCSS.MATH.CONTENT.6.RP.A.3.C+6,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.242,
6,Solve percent word problems.,CCSS.MATH.CONTENT.6.RP.A.3.C+2,"Skill: Percent, Ratio, Probability | Problem Type: Complex ratio problems; total not given | Sequence: 2",Very Low,0.185,
6,Translate between verbal descriptions and expressions and equations.,CCSS.MATH.CONTENT.6.EE.A.2.A+1,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.134,
6,Write expressions that record operations with numbers and variables from word problems.,CCSS.MATH.CONTENT.6.EE.A.2.A+2,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.245,
6,"Identify the parts of an expression using precise mathematical terms—sum, term, product, factor, quotient, and coefficient—and regard one or more parts of the expression as a single entity.",CCSS.MATH.CONTENT.6.EE.A.2.B+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.221,
6,Verify whether a given value is a solution to an equation through substitution and evaluation.,CCSS.MATH.CONTENT.6.EE.B.5+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Very Low,0.147,
6,Evaluate numerical expressions with whole numbers by substituting numbers in for variables.,CCSS.MATH.CONTENT.6.EE.A.2.C+4,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.298,
6,Evaluate numerical expressions with fractions or decimals by substituting numbers in for variables.,CCSS.MATH.CONTENT.6.EE.A.2.C+5,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.270,
6,Accurately evaluate algebraic expressions by substituting integer and fractional values for variables. Include expressions that arise from formulas used in real-world problems.,CCSS.MATH.CONTENT.6.EE.A.2.C+2,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.234,
6,Solve real-world problems by evaluating given formulas or equations.,CCSS.MATH.CONTENT.6.EE.A.2.C+3,"Skill: Percent, Ratio, Probability | Problem Type: Complex ratio problems; total not given | Sequence: 2",Very Low,0.067,
6,Solve word problems involving evaluating expressions for a given variable.,CCSS.MATH.CONTENT.6.EE.A.3+4,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.168,
6,Identify properties of addition and multiplication.,CCSS.MATH.CONTENT.6.EE.A.3+5,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.135,
